refcode,linker SMILES,metal,Largest Cavity Diameter,Pore Limiting Diameter,Largest Free Sphere
LABQOV,n1ccc(cc1)c1nnn[nH]1,Cd,2.14606,1.53184,2.14045
LACFUS,OC(=O)c1ccc(cc1)C(=O)O,Pb,2.76283,1.4183,2.74303
LACJEH,OC(=O)c1ccc(nc1)c1ccc(cn1)C(=O)O,Zn,3.91359,2.38561,3.90849
LAGHIL,OC(=O)c1cccnc1,Cu,3.65946,2.22081,3.651
LAGWIB,OC(=O)c1ccc(cc1)C(=O)O,Co,7.33121,5.00581,7.16504
LAJDUV,OC(=O)C(=O)O,Ti,3.30988,2.91457,3.30988
LAJDUV01,OC(=O)C(=O)O,Ti,3.31247,2.90963,3.1841
LAPLEW,OC(=O)c1ccc(c(c1)N)C(=O)O,In,8.1834,4.49586,7.84434
LAPLEW01,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.45681,4.08174,7.4568
LAPLOG,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.63696,4.09193,7.44534
LAPLOG01,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.44943,4.11566,7.44943
LAPMAT,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.1242,3.80638,5.43922
LAPMEX,OC(=O)c1ccc(c(c1)N)C(=O)O,In,6.75749,3.51053,6.46261
LAPMIB,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.00601,3.71495,7.00601
LAPMOH,OC(=O)c1ccc(c(c1)N)C(=O)O,In,6.84989,3.49954,6.84989
LAPNEY,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.2741,3.91676,7.02581
LAPNOI,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.4836,4.13605,7.19044
LAPNUO,OC(=O)c1ccc(c(c1)N)C(=O)O,In,7.53441,4.28098,6.64648
LAPPAW,OC(=O)c1ccc(c(c1)N)C(=O)O,In,8.0299,4.29047,8.0299
LAPPIE,OC(=O)c1ccc(c(c1)N)C(=O)O,In,8.13161,4.70363,8.13161
LAQNID,OC(=O)c1cc(cc(c1)C(=O)O)c1ccc(cc1)C(=C(c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,12.36632,6.55297,12.36632
LARBOW01,OC(=O)c1ccc(cc1)c1nnn[nH]1,Cd,2.55322,0.89705,2.55063
LARVIL,C1CNCCNC1,Cu,7.31657,7.08359,7.31657
LARYOU,OC(=O)c1ccc(cc1)C(=O)O,Tb,1.95094,1.33942,1.90491
LASMAV,OC(=O)c1ccncc1,Co,8.35997,4.22316,8.35997
LATFOC,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.03301,7.94106,15.01347
LAVYOX,O=C1NC(=O)C(C(=O)N1)C1(O)C(=O)NC(=O)NC1=O,Cs,2.34265,0.85827,2.20976
LAVYOX01,O=C1NC(=O)C(C(=O)N1)C1(O)C(=O)NC(=O)NC1=O,Cs,2.33905,0.83563,2.33905
LAWFOF,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.10116,7.95608,15.10116
LAWFUL,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.1002,7.9585,15.1002
LAWGEW,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.07921,7.94688,15.07921
LAWGIA,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.09115,7.9465,15.08976
LAWGOG,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.10339,7.94828,15.10182
LAWGUM,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.11414,7.94483,15.11414
LAYXER,OC(=O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,10.55133,7.91133,10.53686
LEHFOW,OC(=O)c1ccc(o1)C(=O)O,Zn,5.98129,4.14192,5.81446
LEHGIR,C(Cc1ccncc1)Cc1ccncc1,Cu,4.03397,1.38697,4.03397
LEKGOY,OC(=O)c1ccc(c2c1cccc2)C(=O)O,Pb,2.51154,1.44918,2.50227
LEKGOY01,OC(=O)c1ccc(c2c1cccc2)C(=O)O,Pb,2.30491,1.35782,2.3002
LELCUB,Cc1[nH]nc(c1c1c(C)n[nH]c1C)C,Cu,3.69107,2.44471,3.67162
LEPTAE,OC(=O)c1ccc(cc1)C1=C(S/C(=C\2/SC(=C(S2)c2ccc(cc2)C(=O)O)c2ccc(cc2)C(=O)O)/S1)c1ccc(cc1)C(=O)O,In,9.99664,7.74314,9.91419
LEPTIM,OC(=O)c1ccc(cc1)C1=C(S/C(=C\2/SC(=C(S2)c2ccc(cc2)C(=O)O)c2ccc(cc2)C(=O)O)/S1)c1ccc(cc1)C(=O)O,In,10.07487,7.67824,10.07487
LETDAQ,[nH]1cnnc1,Cu,2.42507,1.38614,2.40014
LETFEW,[nH]1cnnc1,Cu,5.62477,4.46247,5.56517
LETVUB,n1ccc(cc1)c1ccncc1,Cu,4.95993,3.1555,4.93542
LICSAS01,OC=O,Zn,1.80993,0.97065,1.7934
LICSEW,OC=O,Mg,1.84056,0.9683,1.83526
LICSEW01,OC=O,Mg,1.85168,0.96946,1.85168
LICSEW02,OC=O,Mg,1.83464,0.97069,1.83464
LICSEW03,OC=O,Mg,1.84921,0.97506,1.78631
LICSEW04,OC=O,Mg,1.84707,0.9647,1.82974
LIDSEY,OC(=O)c1cc(cc(c1)c1ccncc1)C(=O)O,Ni,5.88943,4.33166,5.87971
LIGQEA,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,15.98512,1.64829,15.97821
LIGWUW,OC(=O)c1ccc(cc1)C(=O)O,Zn,7.20615,5.13396,7.20191
LIJPOL,OC(=O)c1cccc(c1)c1ccncc1,Mn,4.92178,4.62828,4.92178
LIJWOR,OC=O,Mn,1.8359,1.02175,1.81679
LIJWOR01,OC=O,Mn,1.83435,1.0266,1.73761
LIJWOR02,OC=O,Mn,1.84317,1.02941,1.83171
LIJWOR03,OC=O,Mn,1.82611,1.02588,1.81727
LIJWOR04,OC=O,Mn,1.83152,1.02585,1.64741
LIJWOR05,OC=O,Mn,1.83878,1.01023,1.83878
LIJWOR06,OC=O,Mn,1.83414,1.0251,1.82975
LIJWUX,OC=O,Mg,1.85054,0.99427,1.83817
LIJWUX01,OC=O,Mg,1.83866,1.00525,1.83866
LIJWUX02,OC=O,Mg,1.84493,0.99552,1.84493
LIJWUX03,OC=O,Mg,1.85226,0.98103,1.85226
LIKFOB,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Zn,3.37685,1.38439,3.37685
LIPQIL,c1ccc(cn1)n1cnnc1,Cu,8.59277,2.66423,8.58455
LIXWAR,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Mn,3.08333,1.54495,3.0245
LIZWEX,OC(=O)c1cc(cc(c1)c1nnn[nH]1)C(=O)O,Cu,18.39001,5.22828,18.39001
LONHON,OC(=O)c1ccc(cc1)C(=O)O,Pb,4.42671,1.57573,4.30166
LOQLIN,OC(=O)c1ccc(cc1)C(=O)O,Ga,14.25431,13.93335,14.24471
LOWKUF,OC(=O)c1c[nH]nc1,Zn,9.21037,5.7674,8.97872
LUDDOE01,C(Cn1cnnn1)CCn1cnnn1,Fe,4.20675,2.01058,4.20675
LUDLED,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.08865,5.21054,11.08865
LUDLIH,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.1007,5.25092,11.00402
LUFNAC01,OC(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)O,Mn,7.56453,3.85319,7.56453
LUFNIK,OC(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)O,Mn,6.31219,0.95063,6.13454
LUSHOX03,OC(=O)c1ccc(cc1)C(=O)O,Mn,2.55568,1.14566,2.54268
LUSZIJ,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.10205,2.48747,3.08581
LUSZIJ01,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.10697,2.51137,3.09554
LUSZOP,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.08566,2.47981,2.996
LUTBEI,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.09592,2.46824,3.07081
LUTBUY,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.10217,2.48125,3.02872
LUTCAF,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.10253,2.51317,3.0019
LUTCEJ,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.13007,2.54786,3.02343
LUTCIN,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.10196,2.5268,3.09294
LUTDAG,OC(=O)c1cc(cc(c1)S(O)(O)O)C(=O)O,Cu,3.06997,2.4524,3.05176
MACUFR,OC=O,Cu,3.78732,2.45899,3.78732
MACUFR01,OC=O,Cu,3.71685,2.40502,3.71571
MACUFR02,OC=O,Cu,3.7125,2.22351,3.7125
MACUFR03,OC=O,Cu,3.69596,2.3807,3.69596
MACUFR04,OC=O,Cu,3.7606,2.29263,3.7556
MACUFR05,OC=O,Cu,3.7606,2.29263,3.7556
MACUFR06,OC=O,Cu,3.38618,2.13686,3.35632
MACUFR07,OC=O,Cu,3.33167,2.08285,3.32491
MACUFR11,OC=O,Cu,3.6545,2.32726,3.64998
MACUFR12,OC=O,Cu,3.58247,2.26207,3.57258
MACUFR13,OC=O,Cu,3.52118,2.23512,3.4834
MACUFR14,OC=O,Cu,3.45154,2.20637,3.45154
MAFZIE,OC(=O)c1cc(cc(c1)P(=O)(O)O)C(=O)O,Zn,6.28723,4.14737,6.28723
MAGMOZ,OC=O,Cu,3.94445,2.29089,3.94445
MAGMOZ01,OC=O,Cu,3.96368,2.30129,3.93471
MAGMOZ02,OC=O,Cu,3.96041,2.30133,3.9291
MAGMOZ04,OC=O,Cu,3.90387,2.2328,3.87296
MAGNEQ01,OC=O,Cu,4.36779,2.64554,4.34618
MAGNEQ02,OC=O,Cu,4.39063,2.67513,4.38
MAGNEQ03,OC=O,Cu,4.40125,2.68097,4.39234
MAGVOG02,NCCN,Ag,3.76101,3.0537,3.76101
MAGVOG03,NCCN,Ag,3.66626,3.00986,3.66626
MAGVOG04,NCCN,Ag,3.59179,3.07435,3.59179
MAGVOG05,NCCN,Ag,3.52966,3.02857,3.52966
MAGVOG06,NCCN,Ag,3.3591,3.02269,3.3591
MAGVOG07,NCCN,Ag,3.42382,3.00605,3.42382
MAGVOG08,NCCN,Ag,3.57665,2.93929,3.57665
MAGVOG09,NCCN,Ag,3.36299,2.86661,3.36299
MAGVOG10,NCCN,Ag,3.24911,2.82176,3.24911
MAGVOG12,NCCN,Ag,3.24962,2.80058,3.24962
MAGVOG13,NCCN,Ag,3.1603,2.64187,3.13218
MAGVOG17,NCCN,Ag,3.77611,3.07376,3.77611
MAGVOG18,NCCN,Ag,3.79122,3.07658,3.79122
MAGVOG20,NCCN,Ag,3.81924,3.0828,3.81924
MAGVOG22,NCCN,Ag,3.52251,2.99402,3.52251
MAGVOG24,NCCN,Ag,3.55679,3.00895,3.55679
MAGVOG26,NCCN,Ag,3.57311,3.00888,3.57311
MAGVOG28,NCCN,Ag,3.62042,3.02827,3.62042
MAGVOG29,NCCN,Ag,3.632,3.03778,3.632
MAGVOG31,NCCN,Ag,3.66117,3.04425,3.66117
MAGVOG32,NCCN,Ag,3.68832,3.05964,3.68832
MAGVOG33,NCCN,Ag,3.71052,3.06345,3.71052
MAGVOG34,NCCN,Ag,3.72938,3.07015,3.72938
MAHTAR,OC(=O)c1ccc(cc1)C(=O)O,Mn,2.63896,1.35573,2.63896
MAJMOA,OC=O,Co,3.75729,1.88077,3.47658
MAJMOA02,OC=O,Co,3.72649,1.83243,3.69955
MAJMOA03,OC=O,Co,3.75211,1.87729,3.7488
MAJMOA04,OC=O,Co,3.69983,1.83175,3.68518
MAJMOA05,OC=O,Co,3.76126,1.87999,3.76126
MAJMOA07,OC=O,Co,3.71679,1.82362,3.70734
MAJMOA08,OC=O,Co,3.71169,1.81994,3.71169
MAJMOA09,OC=O,Co,3.7172,1.82215,3.70034
MAKROG,N#CNC#N,Co,4.20687,3.45178,4.13939
MALWUU,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Cd,4.24807,2.98977,4.24807
MAPBAI,OC(=O)c1ccc(cn1)C(=O)O,Pr,3.63902,1.45313,3.63902
MAVNUU,OC(=O)c1ccc(cc1)c1ccc(cc1)C(c1ccc(cc1)c1ccc(cc1)C(=O)O)(c1ccc(cc1)c1ccc(cc1)C(=O)O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Zn,6.97586,5.52785,6.97213
MAVRAE,O=C(c1ccc(cc1)C(=O)O)Nc1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.87014,9.56548,13.72927
MAYJOM,OC(=O)c1ccc(cc1)C(=O)O,In,6.51956,6.14293,6.51763
MEGPUM,OC(=O)c1ccc(cc1)C(=O)O,Ga,5.22534,4.60018,5.2211
MEMCUF,OC=O,Cu,3.78164,2.4464,3.78164
METHAX,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,Cd,8.20627,4.52929,8.20627
METJIH,OC(=O)CCCCC(=O)O,Pb,1.71722,1.14376,1.71548
METJIH01,OC(=O)CCCCC(=O)O,Pb,1.74989,1.11273,1.74147
MGFORD,OC=O,Mg,1.81742,0.97933,1.48789
MGFORD01,OC=O,Mg,1.86043,0.97063,1.85698
MGFORD02,OC=O,Mg,1.80713,0.93073,1.80713
MGFORD03,OC=O,Mg,1.81308,0.94397,1.80112
MIBQAR,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.10806,7.9588,15.06969
MIBQAR01,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.09714,7.9644,15.09044
MIBQAR02,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.09349,7.96701,14.82789
MIBQAR03,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.08596,7.95718,15.08596
MIBQAR04,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.08285,7.96677,15.08284
MIBQAR05,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.06314,7.96595,15.05212
MIBQAR06,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.06423,7.96658,14.95738
MIBQAR07,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.05606,7.9668,14.97827
MIBQAR09,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.04191,7.9598,14.99506
MIBQAR10,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.04391,7.97451,14.96236
MIBQAR11,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.03143,7.97184,14.92709
MIBQAR12,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.01657,7.96935,15.01627
MIBQAR13,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.02896,7.96738,15.02896
MIBQAR14,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.02192,7.97064,14.99198
MIBQAR15,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.00652,7.97129,14.99728
MIBQAR16,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.01425,7.97108,15.01425
MIBQAR17,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.0088,7.97632,14.99123
MIBQAR18,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.99488,7.97705,14.94398
MIBQAR19,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.99731,7.97713,14.99731
MIBQAR20,OC(=O)c1ccc(cc1)C(=O)O,Zn,14.99836,7.96905,14.99836
MICCIM,OC(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)O)Oc1ccc(cc1)C(=O)O,Cd,7.07544,6.37822,7.07307
MIFGEP,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,5.99153,4.93663,5.97911
MIFGEP01,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cd,5.99472,4.93042,5.99472
MIFQOJ,OC(=O)c1cc(cc(c1)n1cnc2c1cccc2)n1cnc2c1cccc2,Mn,7.14805,6.3959,7.14805
MIGMEU,N#C/C=C/C#N,Cu,3.42414,2.60188,3.42414
MIHWAE,OC(=O)c1cc(O)c(cc1O)C(=O)O,Fe,11.53222,10.9244,11.5306
MIKVEK,OC(=O)c1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,8.39835,6.13038,8.22187
MIMRAB01,OC(=O)c1ccc2c(c1)ccc(c2)C(=O)O,Zn,1.88498,1.18063,1.74591
MINVOU,OC(=O)c1ccc(cc1)C(=O)O,Cr,6.5474,6.26643,6.5474
MINVOU01,OC(=O)c1ccc(cc1)C(=O)O,Cr,6.54522,6.26957,6.53904
MINVUA02,OC(=O)c1ccc(cc1)C(=O)O,Cr,7.49405,7.11814,7.49405
MIQLAA,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.77845,3.31402,4.77659
MIQLEE,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.19157,4.40363,6.19157
MIQLII,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,6.49396,4.19113,6.49396
MIRLUU,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,Eu,3.2145,2.42178,3.2145
MIRNOR,n1ccc(cc1)c1ccncc1,Cu,1.82416,1.11952,1.81904
MITSAK,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.11636,4.97088,6.11301
MITSEO,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,9.69251,6.61422,9.69251
MITSIS,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,7.96884,6.53131,7.96838
MITTAL,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.62354,4.38431,6.61706
MIVWAR,O=C(c1ccncc1)Oc1cccc(c1)OC(=O)c1ccncc1,Cu,5.82096,2.89057,5.73381
MNFORD,OC=O,Mn,1.82026,0.97334,1.82026
MNFORD01,OC=O,Mn,1.78413,0.94612,1.78413
MNFORD02,OC=O,Mn,1.84505,1.02627,1.80337
MNFORD03,OC=O,Mn,1.78489,0.98638,1.77817
MNFORD05,OC=O,Mn,1.77031,0.93313,1.77031
MNFORD06,OC=O,Mn,1.76373,0.92771,1.76373
MOCKEV,OC(=O)c1cc(NNc2cc(cc(c2)C(=O)O)C(=O)O)cc(c1)C(=O)O,Cu,10.90703,3.74798,10.58551
MOFTIL,OC(=O)c1ccc(cc1)c1nnn[nH]1,Zn,1.98208,1.3231,1.97165
MOFTIL01,OC(=O)c1ccc(cc1)c1nnn[nH]1,Zn,1.97996,1.30238,1.95723
MOFTIL02,OC(=O)c1ccc(cc1)c1nnn[nH]1,Zn,1.98892,1.32781,1.92436
MOHSAF01,OC(=O)c1ccc(cc1)c1ccc(cc1)c1nnn[nH]1,Cd,2.60633,0.92342,2.60633
MOPQIT,OC=O,Mg,5.01469,3.86371,4.99791
MOWQOF,n1ccc(cc1)c1ccncc1,Co,1.54775,0.885,1.34119
MUDTIP,CSc1c(C(=O)O)c(SC)c(c(c1SC)C(=O)O)SC,Pb,7.1502,5.62529,7.1502
MUDTOV,CSc1c(C(=O)O)c(SC)c(c(c1SC)C(=O)O)SC,Pb,6.43021,5.1906,6.23659
MUPKUF,OC=O,Cd,4.40777,1.86248,4.40777
MUQYEE,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,In,7.7279,6.72764,7.7074
MURBEI,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,In,7.16636,5.68293,7.16636
MURREW,OC(=O)c1ccncc1,Cu,2.69135,1.77849,2.61149
MUWQEB,n1nnc([nH]1)c1cc(cc(c1)c1n[nH]nn1)c1nnn[nH]1,Fe,15.66484,6.4028,15.66484
NABLIM,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,1.73608,1.03057,1.69642
NAFGOR01,c1ncc[nH]1,Co,6.48948,2.17515,6.46288
NAFSOF,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Cu,9.14304,7.59279,9.13439
NAGQET,n1ccc(cc1)c1[nH]nc(n1)c1ccccn1,Co,6.32737,4.10631,6.32737
NAGQOD,n1ccc(cc1)c1[nH]nc(n1)c1ccccn1,Co,7.52335,5.78841,7.52335
NAHRAR,O=C1CC(=O)NC(=O)N1,Rb,3.13482,1.53744,3.13482
NAJGAH,OC(=O)CCCCCC(=O)O,Nd,2.82499,2.20685,2.82269
NAKLIW,OC(=O)c1ccc(cc1)C(=O)O,Zn,3.0472,1.29872,2.34062
NAMDUD,OC(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Mn,16.03797,2.43036,16.03797
NANYUX,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,4.58433,3.71296,4.57147
NANYUX01,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.75255,4.86235,5.62996
NANYUX02,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.76746,4.8878,5.75864
NANYUX03,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Zn,5.54429,4.75767,5.52159
NAOXAL,OC(=O)C(=O)O,Na,0.4642,0.0,0.4642
NAOXAL04,OC(=O)C(=O)O,Na,0.07348,0.0,0.07348
NAOXAL05,OC(=O)C(=O)O,Na,0.0495,0.0,0.0495
NAOXAL06,OC(=O)C(=O)O,Na,0.02233,0.0,0.00998
NAOXAL08,OC(=O)C(=O)O,Na,0.34491,0.0,0.34491
NAOXAL09,OC(=O)C(=O)O,Na,0.47002,0.0,0.45413
NAOXAL11,OC(=O)C(=O)O,Na,0.41425,0.0,0.39023
NAOXAL14,OC(=O)C(=O)O,Na,0.38397,0.0,0.37299
NAPZUB,Cc1cc(cc(c1)C(=O)O)C(=O)O,Cd,2.32022,1.4638,2.31805
NASGIZ01,n1ccc(cc1)c1nnn[nH]1,Cd,2.2108,1.38212,2.2108
NAVLIG,n1ccc(cc1)/C=C/c1ccncc1,Cu,4.11091,3.76877,4.10997
NAWHOL,OC(=O)CCCC(=O)O,La,3.84215,2.77126,3.83746
NAWHOL01,OC(=O)CCCC(=O)O,La,3.79433,2.65148,3.7854
NAXSUB,OC(=O)c1ccc(c2c1cccc2)C(=O)O,Co,2.34793,1.02458,1.91097
NAXVOY,OC=O,Mg,2.51506,1.45487,2.16163
NAXVOY01,OC=O,Mg,4.76031,3.68572,4.76031
NAXVOY02,OC=O,Mg,4.77771,3.68963,4.76479
NAXVOY03,OC=O,Mg,4.73834,3.66745,4.73834
NAXVOY04,OC=O,Mg,4.79273,3.73557,4.79273
NEBQOD,OC(=O)c1ccc(cc1Oc1ccc(cc1)C(=O)O)C(=O)O,Cd,4.59399,3.78386,4.5825
NEBTAS,OC(=O)c1ccncc1,Cd,5.37903,2.23515,5.36054
NEDWAW,OC(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)O)(COc1ccc(cc1)C(=O)O)COc1ccc(cc1)C(=O)O,Mn,8.21752,5.99671,8.17631
NEHGEO,OC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,Zn,5.2858,4.45812,5.28563
NEHMET,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,4.71483,3.76667,4.71105
NEHZOS,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,11.41331,8.64031,11.41331
NEHZUY,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,Cu,13.30414,10.12084,13.30414
NELCEN,OC(=O)c1ccncc1,Cu,2.26627,1.14396,2.26115
NEMXEL,OC(=O)CCCC(=O)O,Ce,3.80068,2.66821,3.80068
NERVIP01,OC(=O)c1cccnc1,Co,4.13731,2.51547,4.03978
NERVOV,OC(=O)c1cccnc1,Co,5.20555,2.77559,5.16879
NETYET,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,Cd,6.37228,5.86074,6.37228
NEVDEA,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.35869,7.5634,15.35869
NEVDIE,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.19821,7.30657,15.19821
NEVKUX,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.40506,7.49997,15.38657
NEVSUF02,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.49143,7.55189,15.4689
NEVSUF03,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.50713,7.6531,15.50153
NEVSUF05,Cc1c(c2c(C)c(c3ccc(cc3)C(=O)O)c(c(c2C)c2ccc(cc2)C(=O)O)[C])c(C)c(c(c1c1ccc(cc1)C(=O)O)[C])c1ccc(cc1)C(=O)O,Zr,15.99039,7.70519,15.96909
NEVVAM,OC(=O)c1ccnc(c1)C(=O)O,Co,6.96169,5.94428,6.88936
NEVVAM02,OC(=O)c1ccnc(c1)C(=O)O,Co,6.82057,5.87955,6.82057
NEXVET,OC(=O)c1ccc(cc1)C(=O)O,Zn,15.06621,7.94974,15.06621
NEZQER,Oc1ccc2c(c1)ccc(c2)C(=O)O,Li,3.44235,2.06375,2.91254
NIDFOX,OC(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)O)c1ccncc1,Co,3.89331,1.20419,3.8785
NIFNOI,Cc1ncc[nH]1,Zn,11.41253,3.40902,11.41253
NIFNUO,Cc1ncc[nH]1,Zn,10.80307,3.48216,10.79875
NIFORM,OC=O,Ni,1.82021,0.90171,1.80944
NIFORM02,OC=O,Ni,1.76402,0.86884,1.76402
NIFPAW,Cc1ncc[nH]1,Zn,11.62491,3.99009,11.61834
NIFPIE,Cc1ncc[nH]1,Zn,11.54804,3.95406,11.54804
NIFPOK,Cc1ncc[nH]1,Zn,11.43813,3.48658,11.43778
NIFPUQ,Cc1ncc[nH]1,Zn,11.44996,3.87471,11.44996
NIFQAX,Cc1ncc[nH]1,Zn,11.31142,3.86953,11.31142
NIFQIF,Cc1ncc[nH]1,Zn,11.23311,3.77918,11.23311
NIFQUR,Cc1ncc[nH]1,Zn,11.01885,3.65916,11.01885
NIFRAY,Cc1ncc[nH]1,Zn,10.74109,3.49596,10.74108
NIFREC,Cc1ncc[nH]1,Zn,10.47877,3.36875,10.47877
